repetition,round,p1,p1_move,p1_pay,p2,p2_move,p2_pay
6,20,claude3-LLM,D,1,grok3-LLM,D,1
7,1,claude3-LLM,C,3,grok3-LLM,C,3
7,2,claude3-LLM,C,3,grok3-LLM,C,3
7,3,claude3-LLM,C,3,grok3-LLM,C,3
7,4,claude3-LLM,C,3,grok3-LLM,C,3
7,5,claude3-LLM,C,3,grok3-LLM,C,3
7,6,claude3-LLM,D,5,grok3-LLM,C,0
7,7,claude3-LLM,C,0,grok3-LLM,D,5
7,8,claude3-LLM,D,1,grok3-LLM,D,1
7,9,claude3-LLM,D,1,grok3-LLM,D,1
7,10,claude3-LLM,D,1,grok3-LLM,D,1
7,11,claude3-LLM,D,1,grok3-LLM,D,1
7,12,claude3-LLM,D,1,grok3-LLM,D,1
7,13,claude3-LLM,C,0,grok3-LLM,D,5
7,14,claude3-LLM,D,1,grok3-LLM,D,1
7,15,claude3-LLM,D,1,grok3-LLM,D,1
7,16,claude3-LLM,D,1,grok3-LLM,D,1
7,17,claude3-LLM,D,1,grok3-LLM,D,1
7,18,claude3-LLM,D,1,grok3-LLM,D,1
7,19,claude3-LLM,D,1,grok3-LLM,D,1
7,20,claude3-LLM,D,1,grok3-LLM,D,1
8,1,claude3-LLM,C,3,grok3-LLM,C,3
8,2,claude3-LLM,C,3,grok3-LLM,C,3
8,3,claude3-LLM,C,3,grok3-LLM,C,3
8,4,claude3-LLM,C,3,grok3-LLM,C,3
8,5,claude3-LLM,C,3,grok3-LLM,C,3
8,6,claude3-LLM,D,5,grok3-LLM,C,0
8,7,claude3-LLM,C,0,grok3-LLM,D,5
8,8,claude3-LLM,C,0,grok3-LLM,D,5
8,9,claude3-LLM,D,5,grok3-LLM,C,0
8,10,claude3-LLM,D,1,grok3-LLM,D,1
8,11,claude3-LLM,C,0,grok3-LLM,D,5
8,12,claude3-LLM,D,1,grok3-LLM,D,1
8,13,claude3-LLM,D,1,grok3-LLM,D,1
8,14,claude3-LLM,D,1,grok3-LLM,D,1
8,15,claude3-LLM,D,1,grok3-LLM,D,1
8,16,claude3-LLM,D,1,grok3-LLM,D,1
8,17,claude3-LLM,D,1,grok3-LLM,D,1
8,18,claude3-LLM,D,1,grok3-LLM,D,1
8,19,claude3-LLM,D,1,grok3-LLM,D,1
8,20,claude3-LLM,D,1,grok3-LLM,D,1
9,1,claude3-LLM,C,3,grok3-LLM,C,3
9,2,claude3-LLM,C,3,grok3-LLM,C,3
9,3,claude3-LLM,C,3,grok3-LLM,C,3
9,4,claude3-LLM,C,3,grok3-LLM,C,3
9,5,claude3-LLM,C,3,grok3-LLM,C,3
9,6,claude3-LLM,D,5,grok3-LLM,C,0
9,7,claude3-LLM,C,0,grok3-LLM,D,5
9,8,claude3-LLM,C,0,grok3-LLM,D,5
9,9,claude3-LLM,D,5,grok3-LLM,C,0
9,10,claude3-LLM,D,1,grok3-LLM,D,1
9,11,claude3-LLM,D,1,grok3-LLM,D,1
9,12,claude3-LLM,D,1,grok3-LLM,D,1
9,13,claude3-LLM,D,1,grok3-LLM,D,1
9,14,claude3-LLM,D,1,grok3-LLM,D,1
9,15,claude3-LLM,C,0,grok3-LLM,D,5
9,16,claude3-LLM,D,1,grok3-LLM,D,1
9,17,claude3-LLM,D,1,grok3-LLM,D,1
9,18,claude3-LLM,D,1,grok3-LLM,D,1
9,19,claude3-LLM,D,1,grok3-LLM,D,1
9,20,claude3-LLM,D,1,grok3-LLM,D,1
10,1,claude3-LLM,C,3,grok3-LLM,C,3
10,2,claude3-LLM,C,3,grok3-LLM,C,3
10,3,claude3-LLM,C,3,grok3-LLM,C,3
10,4,claude3-LLM,C,3,grok3-LLM,C,3
10,5,claude3-LLM,C,3,grok3-LLM,C,3
10,6,claude3-LLM,C,3,grok3-LLM,C,3
10,7,claude3-LLM,D,5,grok3-LLM,C,0
10,8,claude3-LLM,C,0,grok3-LLM,D,5
10,9,claude3-LLM,C,0,grok3-LLM,D,5
10,10,claude3-LLM,D,5,grok3-LLM,C,0
10,11,claude3-LLM,C,0,grok3-LLM,D,5
10,12,claude3-LLM,D,1,grok3-LLM,D,1
10,13,claude3-LLM,D,1,grok3-LLM,D,1
10,14,claude3-LLM,D,1,grok3-LLM,D,1
10,15,claude3-LLM,D,1,grok3-LLM,D,1
10,16,claude3-LLM,D,1,grok3-LLM,D,1
10,17,claude3-LLM,D,1,grok3-LLM,D,1
10,18,claude3-LLM,D,1,grok3-LLM,D,1
10,19,claude3-LLM,D,1,grok3-LLM,D,1
10,20,claude3-LLM,D,1,grok3-LLM,D,1
1,1,gemini-LLM,C,3,gpt4o-LLM,C,3
1,2,gemini-LLM,C,3,gpt4o-LLM,C,3
1,3,gemini-LLM,C,3,gpt4o-LLM,C,3
1,4,gemini-LLM,C,3,gpt4o-LLM,C,3
1,5,gemini-LLM,C,3,gpt4o-LLM,C,3
1,6,gemini-LLM,C,3,gpt4o-LLM,C,3
1,7,gemini-LLM,C,3,gpt4o-LLM,C,3
1,8,gemini-LLM,C,3,gpt4o-LLM,C,3
1,9,gemini-LLM,C,3,gpt4o-LLM,C,3
1,10,gemini-LLM,C,3,gpt4o-LLM,C,3
1,11,gemini-LLM,C,3,gpt4o-LLM,C,3
1,12,gemini-LLM,C,3,gpt4o-LLM,C,3
1,13,gemini-LLM,C,3,gpt4o-LLM,C,3
1,14,gemini-LLM,C,3,gpt4o-LLM,C,3
1,15,gemini-LLM,C,3,gpt4o-LLM,C,3
1,16,gemini-LLM,C,3,gpt4o-LLM,C,3
1,17,gemini-LLM,C,3,gpt4o-LLM,C,3
1,18,gemini-LLM,C,3,gpt4o-LLM,C,3
1,19,gemini-LLM,C,3,gpt4o-LLM,C,3
1,20,gemini-LLM,C,3,gpt4o-LLM,C,3
2,1,gemini-LLM,C,3,gpt4o-LLM,C,3
2,2,gemini-LLM,C,3,gpt4o-LLM,C,3
2,3,gemini-LLM,C,3,gpt4o-LLM,C,3
2,4,gemini-LLM,C,3,gpt4o-LLM,C,3
2,5,gemini-LLM,C,3,gpt4o-LLM,C,3
2,6,gemini-LLM,C,3,gpt4o-LLM,C,3
2,7,gemini-LLM,C,3,gpt4o-LLM,C,3
2,8,gemini-LLM,C,3,gpt4o-LLM,C,3
2,9,gemini-LLM,C,3,gpt4o-LLM,C,3
2,10,gemini-LLM,C,3,gpt4o-LLM,C,3
2,11,gemini-LLM,C,3,gpt4o-LLM,C,3
2,12,gemini-LLM,C,3,gpt4o-LLM,C,3
2,13,gemini-LLM,C,3,gpt4o-LLM,C,3
2,14,gemini-LLM,C,3,gpt4o-LLM,C,3
2,15,gemini-LLM,C,3,gpt4o-LLM,C,3
2,16,gemini-LLM,C,3,gpt4o-LLM,C,3
2,17,gemini-LLM,C,3,gpt4o-LLM,C,3
2,18,gemini-LLM,C,3,gpt4o-LLM,C,3
2,19,gemini-LLM,C,3,gpt4o-LLM,C,3
2,20,gemini-LLM,C,3,gpt4o-LLM,C,3
3,1,gemini-LLM,C,3,gpt4o-LLM,C,3
3,2,gemini-LLM,C,3,gpt4o-LLM,C,3
3,3,gemini-LLM,C,3,gpt4o-LLM,C,3
3,4,gemini-LLM,C,3,gpt4o-LLM,C,3
3,5,gemini-LLM,C,3,gpt4o-LLM,C,3
3,6,gemini-LLM,C,3,gpt4o-LLM,C,3
3,7,gemini-LLM,C,3,gpt4o-LLM,C,3
3,8,gemini-LLM,C,3,gpt4o-LLM,C,3
3,9,gemini-LLM,C,3,gpt4o-LLM,C,3
3,10,gemini-LLM,C,3,gpt4o-LLM,C,3
3,11,gemini-LLM,C,3,gpt4o-LLM,C,3
3,12,gemini-LLM,C,3,gpt4o-LLM,C,3
3,13,gemini-LLM,C,3,gpt4o-LLM,C,3
3,14,gemini-LLM,C,3,gpt4o-LLM,C,3
3,15,gemini-LLM,C,3,gpt4o-LLM,C,3
3,16,gemini-LLM,C,3,gpt4o-LLM,C,3
3,17,gemini-LLM,C,3,gpt4o-LLM,C,3
3,18,gemini-LLM,C,3,gpt4o-LLM,C,3
3,19,gemini-LLM,C,3,gpt4o-LLM,C,3
3,20,gemini-LLM,C,3,gpt4o-LLM,C,3
4,1,gemini-LLM,C,3,gpt4o-LLM,C,3
4,2,gemini-LLM,C,3,gpt4o-LLM,C,3
4,3,gemini-LLM,C,3,gpt4o-LLM,C,3
4,4,gemini-LLM,C,3,gpt4o-LLM,C,3
4,5,gemini-LLM,C,3,gpt4o-LLM,C,3
4,6,gemini-LLM,C,3,gpt4o-LLM,C,3
4,7,gemini-LLM,C,3,gpt4o-LLM,C,3
4,8,gemini-LLM,C,3,gpt4o-LLM,C,3
4,9,gemini-LLM,C,3,gpt4o-LLM,C,3
4,10,gemini-LLM,C,3,gpt4o-LLM,C,3
4,11,gemini-LLM,C,3,gpt4o-LLM,C,3
4,12,gemini-LLM,C,3,gpt4o-LLM,C,3
4,13,gemini-LLM,C,3,gpt4o-LLM,C,3
4,14,gemini-LLM,C,3,gpt4o-LLM,C,3
4,15,gemini-LLM,C,3,gpt4o-LLM,C,3
4,16,gemini-LLM,C,3,gpt4o-LLM,C,3
4,17,gemini-LLM,C,3,gpt4o-LLM,C,3
4,18,gemini-LLM,C,3,gpt4o-LLM,C,3
4,19,gemini-LLM,C,3,gpt4o-LLM,C,3
4,20,gemini-LLM,C,3,gpt4o-LLM,C,3
5,1,gemini-LLM,C,3,gpt4o-LLM,C,3
5,2,gemini-LLM,C,3,gpt4o-LLM,C,3
5,3,gemini-LLM,C,3,gpt4o-LLM,C,3
5,4,gemini-LLM,C,3,gpt4o-LLM,C,3
5,5,gemini-LLM,C,3,gpt4o-LLM,C,3
5,6,gemini-LLM,C,3,gpt4o-LLM,C,3
5,7,gemini-LLM,C,3,gpt4o-LLM,C,3
5,8,gemini-LLM,C,3,gpt4o-LLM,C,3
5,9,gemini-LLM,C,3,gpt4o-LLM,C,3
5,10,gemini-LLM,C,3,gpt4o-LLM,C,3
5,11,gemini-LLM,C,3,gpt4o-LLM,C,3
5,12,gemini-LLM,C,3,gpt4o-LLM,C,3
5,13,gemini-LLM,C,3,gpt4o-LLM,C,3
5,14,gemini-LLM,C,3,gpt4o-LLM,C,3
5,15,gemini-LLM,C,3,gpt4o-LLM,C,3
5,16,gemini-LLM,C,3,gpt4o-LLM,C,3
5,17,gemini-LLM,C,3,gpt4o-LLM,C,3
5,18,gemini-LLM,C,3,gpt4o-LLM,C,3
5,19,gemini-LLM,C,3,gpt4o-LLM,C,3
5,20,gemini-LLM,C,3,gpt4o-LLM,C,3
6,1,gemini-LLM,C,3,gpt4o-LLM,C,3
6,2,gemini-LLM,C,3,gpt4o-LLM,C,3
6,3,gemini-LLM,C,3,gpt4o-LLM,C,3
6,4,gemini-LLM,C,3,gpt4o-LLM,C,3
6,5,gemini-LLM,C,3,gpt4o-LLM,C,3
6,6,gemini-LLM,C,3,gpt4o-LLM,C,3
6,7,gemini-LLM,C,3,gpt4o-LLM,C,3
6,8,gemini-LLM,C,3,gpt4o-LLM,C,3
6,9,gemini-LLM,C,3,gpt4o-LLM,C,3
6,10,gemini-LLM,C,3,gpt4o-LLM,C,3
6,11,gemini-LLM,C,3,gpt4o-LLM,C,3
6,12,gemini-LLM,C,3,gpt4o-LLM,C,3
6,13,gemini-LLM,C,3,gpt4o-LLM,C,3
6,14,gemini-LLM,C,3,gpt4o-LLM,C,3
6,15,gemini-LLM,C,3,gpt4o-LLM,C,3
6,16,gemini-LLM,C,3,gpt4o-LLM,C,3
6,17,gemini-LLM,C,3,gpt4o-LLM,C,3
6,18,gemini-LLM,C,3,gpt4o-LLM,C,3
6,19,gemini-LLM,C,3,gpt4o-LLM,C,3
6,20,gemini-LLM,C,3,gpt4o-LLM,C,3
7,1,gemini-LLM,C,3,gpt4o-LLM,C,3
7,2,gemini-LLM,C,3,gpt4o-LLM,C,3
7,3,gemini-LLM,C,3,gpt4o-LLM,C,3
7,4,gemini-LLM,C,3,gpt4o-LLM,C,3
7,5,gemini-LLM,C,3,gpt4o-LLM,C,3
7,6,gemini-LLM,C,3,gpt4o-LLM,C,3
7,7,gemini-LLM,C,3,gpt4o-LLM,C,3
7,8,gemini-LLM,C,3,gpt4o-LLM,C,3
7,9,gemini-LLM,C,3,gpt4o-LLM,C,3
7,10,gemini-LLM,C,3,gpt4o-LLM,C,3
7,11,gemini-LLM,C,3,gpt4o-LLM,C,3
7,12,gemini-LLM,C,3,gpt4o-LLM,C,3
7,13,gemini-LLM,C,3,gpt4o-LLM,C,3
7,14,gemini-LLM,C,3,gpt4o-LLM,C,3
7,15,gemini-LLM,C,3,gpt4o-LLM,C,3
7,16,gemini-LLM,C,3,gpt4o-LLM,C,3
7,17,gemini-LLM,C,3,gpt4o-LLM,C,3
7,18,gemini-LLM,C,3,gpt4o-LLM,C,3
7,19,gemini-LLM,C,3,gpt4o-LLM,C,3
7,20,gemini-LLM,C,3,gpt4o-LLM,C,3
8,1,gemini-LLM,C,3,gpt4o-LLM,C,3
8,2,gemini-LLM,C,3,gpt4o-LLM,C,3
8,3,gemini-LLM,C,3,gpt4o-LLM,C,3
8,4,gemini-LLM,C,3,gpt4o-LLM,C,3
8,5,gemini-LLM,C,3,gpt4o-LLM,C,3
8,6,gemini-LLM,C,3,gpt4o-LLM,C,3
8,7,gemini-LLM,C,3,gpt4o-LLM,C,3
8,8,gemini-LLM,C,3,gpt4o-LLM,C,3
8,9,gemini-LLM,C,3,gpt4o-LLM,C,3
8,10,gemini-LLM,C,3,gpt4o-LLM,C,3
8,11,gemini-LLM,C,3,gpt4o-LLM,C,3
8,12,gemini-LLM,C,3,gpt4o-LLM,C,3
8,13,gemini-LLM,C,3,gpt4o-LLM,C,3
8,14,gemini-LLM,C,3,gpt4o-LLM,C,3
8,15,gemini-LLM,C,3,gpt4o-LLM,C,3
8,16,gemini-LLM,C,3,gpt4o-LLM,C,3
8,17,gemini-LLM,C,3,gpt4o-LLM,C,3
8,18,gemini-LLM,C,3,gpt4o-LLM,C,3
8,19,gemini-LLM,C,3,gpt4o-LLM,C,3
8,20,gemini-LLM,C,3,gpt4o-LLM,C,3
9,1,gemini-LLM,C,3,gpt4o-LLM,C,3
9,2,gemini-LLM,C,3,gpt4o-LLM,C,3
9,3,gemini-LLM,C,3,gpt4o-LLM,C,3
9,4,gemini-LLM,C,3,gpt4o-LLM,C,3
9,5,gemini-LLM,C,3,gpt4o-LLM,C,3
9,6,gemini-LLM,C,3,gpt4o-LLM,C,3
9,7,gemini-LLM,C,3,gpt4o-LLM,C,3
9,8,gemini-LLM,C,3,gpt4o-LLM,C,3
9,9,gemini-LLM,C,3,gpt4o-LLM,C,3
9,10,gemini-LLM,C,3,gpt4o-LLM,C,3
9,11,gemini-LLM,C,3,gpt4o-LLM,C,3
9,12,gemini-LLM,C,3,gpt4o-LLM,C,3
9,13,gemini-LLM,C,3,gpt4o-LLM,C,3
9,14,gemini-LLM,C,3,gpt4o-LLM,C,3
9,15,gemini-LLM,C,3,gpt4o-LLM,C,3
9,16,gemini-LLM,C,3,gpt4o-LLM,C,3
9,17,gemini-LLM,C,3,gpt4o-LLM,C,3
9,18,gemini-LLM,C,3,gpt4o-LLM,C,3
9,19,gemini-LLM,C,3,gpt4o-LLM,C,3
9,20,gemini-LLM,C,3,gpt4o-LLM,C,3
10,1,gemini-LLM,C,3,gpt4o-LLM,C,3
10,2,gemini-LLM,C,3,gpt4o-LLM,C,3
10,3,gemini-LLM,C,3,gpt4o-LLM,C,3
10,4,gemini-LLM,C,3,gpt4o-LLM,C,3
10,5,gemini-LLM,C,3,gpt4o-LLM,C,3
10,6,gemini-LLM,C,3,gpt4o-LLM,C,3
10,7,gemini-LLM,C,3,gpt4o-LLM,C,3
10,8,gemini-LLM,C,3,gpt4o-LLM,C,3
10,9,gemini-LLM,C,3,gpt4o-LLM,C,3
10,10,gemini-LLM,C,3,gpt4o-LLM,C,3
10,11,gemini-LLM,C,3,gpt4o-LLM,C,3
10,12,gemini-LLM,C,3,gpt4o-LLM,C,3
10,13,gemini-LLM,C,3,gpt4o-LLM,C,3
10,14,gemini-LLM,C,3,gpt4o-LLM,C,3
10,15,gemini-LLM,C,3,gpt4o-LLM,C,3
10,16,gemini-LLM,C,3,gpt4o-LLM,C,3
10,17,gemini-LLM,C,3,gpt4o-LLM,C,3
10,18,gemini-LLM,C,3,gpt4o-LLM,C,3
10,19,gemini-LLM,C,3,gpt4o-LLM,C,3
10,20,gemini-LLM,C,3,gpt4o-LLM,C,3
1,1,gemini-LLM,C,3,deepseek-LLM,C,3
1,2,gemini-LLM,C,3,deepseek-LLM,C,3
1,3,gemini-LLM,C,3,deepseek-LLM,C,3
1,4,gemini-LLM,C,3,deepseek-LLM,C,3
1,5,gemini-LLM,C,3,deepseek-LLM,C,3
1,6,gemini-LLM,C,3,deepseek-LLM,C,3
1,7,gemini-LLM,C,3,deepseek-LLM,C,3
1,8,gemini-LLM,C,3,deepseek-LLM,C,3
1,9,gemini-LLM,C,3,deepseek-LLM,C,3
1,10,gemini-LLM,C,3,deepseek-LLM,C,3
1,11,gemini-LLM,C,3,deepseek-LLM,C,3
1,12,gemini-LLM,C,3,deepseek-LLM,C,3
1,13,gemini-LLM,C,3,deepseek-LLM,C,3
1,14,gemini-LLM,C,3,deepseek-LLM,C,3
1,15,gemini-LLM,C,0,deepseek-LLM,D,5
1,16,gemini-LLM,D,5,deepseek-LLM,C,0
1,17,gemini-LLM,C,0,deepseek-LLM,D,5
1,18,gemini-LLM,D,5,deepseek-LLM,C,0
1,19,gemini-LLM,C,0,deepseek-LLM,D,5
1,20,gemini-LLM,D,5,deepseek-LLM,C,0
2,1,gemini-LLM,C,3,deepseek-LLM,C,3
2,2,gemini-LLM,C,3,deepseek-LLM,C,3
2,3,gemini-LLM,C,3,deepseek-LLM,C,3
2,4,gemini-LLM,C,3,deepseek-LLM,C,3
2,5,gemini-LLM,C,3,deepseek-LLM,C,3
2,6,gemini-LLM,C,3,deepseek-LLM,C,3
2,7,gemini-LLM,C,3,deepseek-LLM,C,3
2,8,gemini-LLM,C,3,deepseek-LLM,C,3
2,9,gemini-LLM,C,3,deepseek-LLM,C,3
2,10,gemini-LLM,C,3,deepseek-LLM,C,3
2,11,gemini-LLM,C,3,deepseek-LLM,C,3
2,12,gemini-LLM,C,3,deepseek-LLM,C,3
2,13,gemini-LLM,C,3,deepseek-LLM,C,3
2,14,gemini-LLM,C,3,deepseek-LLM,C,3
2,15,gemini-LLM,C,3,deepseek-LLM,C,3
2,16,gemini-LLM,C,3,deepseek-LLM,C,3
2,17,gemini-LLM,C,3,deepseek-LLM,C,3
2,18,gemini-LLM,C,0,deepseek-LLM,D,5
2,19,gemini-LLM,D,5,deepseek-LLM,C,0
2,20,gemini-LLM,C,0,deepseek-LLM,D,5
3,1,gemini-LLM,C,3,deepseek-LLM,C,3
3,2,gemini-LLM,C,3,deepseek-LLM,C,3
3,3,gemini-LLM,C,3,deepseek-LLM,C,3
3,4,gemini-LLM,C,3,deepseek-LLM,C,3
3,5,gemini-LLM,C,3,deepseek-LLM,C,3
3,6,gemini-LLM,C,3,deepseek-LLM,C,3
3,7,gemini-LLM,C,3,deepseek-LLM,C,3
3,8,gemini-LLM,C,3,deepseek-LLM,C,3
3,9,gemini-LLM,C,3,deepseek-LLM,C,3
3,10,gemini-LLM,C,3,deepseek-LLM,C,3
3,11,gemini-LLM,C,3,deepseek-LLM,C,3
3,12,gemini-LLM,C,3,deepseek-LLM,C,3
3,13,gemini-LLM,C,3,deepseek-LLM,C,3
3,14,gemini-LLM,C,3,deepseek-LLM,C,3
3,15,gemini-LLM,C,3,deepseek-LLM,C,3
3,16,gemini-LLM,C,3,deepseek-LLM,C,3
3,17,gemini-LLM,C,3,deepseek-LLM,C,3
3,18,gemini-LLM,C,3,deepseek-LLM,C,3
3,19,gemini-LLM,C,3,deepseek-LLM,C,3
3,20,gemini-LLM,C,3,deepseek-LLM,C,3
4,1,gemini-LLM,C,3,deepseek-LLM,C,3
4,2,gemini-LLM,C,3,deepseek-LLM,C,3
4,3,gemini-LLM,C,3,deepseek-LLM,C,3
4,4,gemini-LLM,C,0,deepseek-LLM,D,5
4,5,gemini-LLM,D,5,deepseek-LLM,C,0
4,6,gemini-LLM,C,0,deepseek-LLM,D,5
4,7,gemini-LLM,D,5,deepseek-LLM,C,0
4,8,gemini-LLM,C,0,deepseek-LLM,D,5
4,9,gemini-LLM,D,5,deepseek-LLM,C,0
4,10,gemini-LLM,C,0,deepseek-LLM,D,5
4,11,gemini-LLM,D,1,deepseek-LLM,D,1
4,12,gemini-LLM,D,1,deepseek-LLM,D,1
4,13,gemini-LLM,D,1,deepseek-LLM,D,1
4,14,gemini-LLM,D,1,deepseek-LLM,D,1
4,15,gemini-LLM,D,1,deepseek-LLM,D,1
4,16,gemini-LLM,D,1,deepseek-LLM,D,1
4,17,gemini-LLM,D,1,deepseek-LLM,D,1
4,18,gemini-LLM,D,1,deepseek-LLM,D,1
4,19,gemini-LLM,D,1,deepseek-LLM,D,1
4,20,gemini-LLM,D,1,deepseek-LLM,D,1
5,1,gemini-LLM,C,3,deepseek-LLM,C,3
5,2,gemini-LLM,C,3,deepseek-LLM,C,3
5,3,gemini-LLM,C,3,deepseek-LLM,C,3
5,4,gemini-LLM,C,3,deepseek-LLM,C,3
5,5,gemini-LLM,C,3,deepseek-LLM,C,3
5,6,gemini-LLM,C,3,deepseek-LLM,C,3
5,7,gemini-LLM,C,3,deepseek-LLM,C,3
5,8,gemini-LLM,C,3,deepseek-LLM,C,3
5,9,gemini-LLM,C,0,deepseek-LLM,D,5
5,10,gemini-LLM,D,5,deepseek-LLM,C,0
5,11,gemini-LLM,C,0,deepseek-LLM,D,5
5,12,gemini-LLM,D,5,deepseek-LLM,C,0
5,13,gemini-LLM,C,0,deepseek-LLM,D,5
5,14,gemini-LLM,D,5,deepseek-LLM,C,0
5,15,gemini-LLM,C,0,deepseek-LLM,D,5
5,16,gemini-LLM,D,1,deepseek-LLM,D,1
5,17,gemini-LLM,D,1,deepseek-LLM,D,1
5,18,gemini-LLM,D,1,deepseek-LLM,D,1
5,19,gemini-LLM,D,1,deepseek-LLM,D,1
5,20,gemini-LLM,D,1,deepseek-LLM,D,1
6,1,gemini-LLM,C,3,deepseek-LLM,C,3
6,2,gemini-LLM,C,3,deepseek-LLM,C,3
6,3,gemini-LLM,C,3,deepseek-LLM,C,3
6,4,gemini-LLM,C,3,deepseek-LLM,C,3
6,5,gemini-LLM,C,3,deepseek-LLM,C,3
6,6,gemini-LLM,C,3,deepseek-LLM,C,3
6,7,gemini-LLM,C,0,deepseek-LLM,D,5
6,8,gemini-LLM,D,5,deepseek-LLM,C,0
6,9,gemini-LLM,C,0,deepseek-LLM,D,5
6,10,gemini-LLM,D,5,deepseek-LLM,C,0
6,11,gemini-LLM,C,0,deepseek-LLM,D,5
6,12,gemini-LLM,D,1,deepseek-LLM,D,1
6,13,gemini-LLM,D,1,deepseek-LLM,D,1
6,14,gemini-LLM,D,1,deepseek-LLM,D,1
6,15,gemini-LLM,D,1,deepseek-LLM,D,1
6,16,gemini-LLM,D,1,deepseek-LLM,D,1
6,17,gemini-LLM,D,1,deepseek-LLM,D,1
6,18,gemini-LLM,D,1,deepseek-LLM,D,1
6,19,gemini-LLM,D,1,deepseek-LLM,D,1
6,20,gemini-LLM,D,1,deepseek-LLM,D,1
7,1,gemini-LLM,C,3,deepseek-LLM,C,3
7,2,gemini-LLM,C,3,deepseek-LLM,C,3
7,3,gemini-LLM,C,3,deepseek-LLM,C,3
7,4,gemini-LLM,C,3,deepseek-LLM,C,3
7,5,gemini-LLM,C,3,deepseek-LLM,C,3
7,6,gemini-LLM,C,0,deepseek-LLM,D,5
7,7,gemini-LLM,D,5,deepseek-LLM,C,0
7,8,gemini-LLM,C,0,deepseek-LLM,D,5
7,9,gemini-LLM,D,5,deepseek-LLM,C,0
7,10,gemini-LLM,C,0,deepseek-LLM,D,5
7,11,gemini-LLM,D,5,deepseek-LLM,C,0
7,12,gemini-LLM,C,0,deepseek-LLM,D,5
7,13,gemini-LLM,D,1,deepseek-LLM,D,1
7,14,gemini-LLM,D,1,deepseek-LLM,D,1
7,15,gemini-LLM,D,1,deepseek-LLM,D,1
7,16,gemini-LLM,D,1,deepseek-LLM,D,1
7,17,gemini-LLM,D,1,deepseek-LLM,D,1
7,18,gemini-LLM,D,1,deepseek-LLM,D,1
7,19,gemini-LLM,D,1,deepseek-LLM,D,1
7,20,gemini-LLM,D,1,deepseek-LLM,D,1
8,1,gemini-LLM,C,3,deepseek-LLM,C,3
8,2,gemini-LLM,C,3,deepseek-LLM,C,3
8,3,gemini-LLM,C,3,deepseek-LLM,C,3
8,4,gemini-LLM,C,3,deepseek-LLM,C,3
8,5,gemini-LLM,C,3,deepseek-LLM,C,3
8,6,gemini-LLM,C,3,deepseek-LLM,C,3
8,7,gemini-LLM,C,3,deepseek-LLM,C,3
8,8,gemini-LLM,C,3,deepseek-LLM,C,3
8,9,gemini-LLM,C,0,deepseek-LLM,D,5
8,10,gemini-LLM,D,1,deepseek-LLM,D,1
8,11,gemini-LLM,D,1,deepseek-LLM,D,1
8,12,gemini-LLM,D,1,deepseek-LLM,D,1
8,13,gemini-LLM,D,1,deepseek-LLM,D,1
8,14,gemini-LLM,D,1,deepseek-LLM,D,1
8,15,gemini-LLM,D,1,deepseek-LLM,D,1
8,16,gemini-LLM,D,1,deepseek-LLM,D,1
8,17,gemini-LLM,D,1,deepseek-LLM,D,1
8,18,gemini-LLM,D,1,deepseek-LLM,D,1
8,19,gemini-LLM,D,1,deepseek-LLM,D,1
8,20,gemini-LLM,D,1,deepseek-LLM,D,1
9,1,gemini-LLM,C,3,deepseek-LLM,C,3
9,2,gemini-LLM,C,3,deepseek-LLM,C,3
9,3,gemini-LLM,C,3,deepseek-LLM,C,3
9,4,gemini-LLM,C,3,deepseek-LLM,C,3
9,5,gemini-LLM,C,3,deepseek-LLM,C,3
9,6,gemini-LLM,C,0,deepseek-LLM,D,5
9,7,gemini-LLM,D,1,deepseek-LLM,D,1
9,8,gemini-LLM,D,1,deepseek-LLM,D,1
9,9,gemini-LLM,D,1,deepseek-LLM,D,1
9,10,gemini-LLM,D,1,deepseek-LLM,D,1
9,11,gemini-LLM,D,1,deepseek-LLM,D,1
9,12,gemini-LLM,D,1,deepseek-LLM,D,1
9,13,gemini-LLM,D,1,deepseek-LLM,D,1
9,14,gemini-LLM,D,1,deepseek-LLM,D,1
9,15,gemini-LLM,D,1,deepseek-LLM,D,1
9,16,gemini-LLM,D,1,deepseek-LLM,D,1
9,17,gemini-LLM,D,1,deepseek-LLM,D,1
9,18,gemini-LLM,D,1,deepseek-LLM,D,1
9,19,gemini-LLM,D,1,deepseek-LLM,D,1
9,20,gemini-LLM,D,1,deepseek-LLM,D,1
10,1,gemini-LLM,C,3,deepseek-LLM,C,3
10,2,gemini-LLM,C,0,deepseek-LLM,D,5
10,3,gemini-LLM,D,1,deepseek-LLM,D,1
10,4,gemini-LLM,D,1,deepseek-LLM,D,1
10,5,gemini-LLM,D,1,deepseek-LLM,D,1
10,6,gemini-LLM,D,1,deepseek-LLM,D,1
10,7,gemini-LLM,D,1,deepseek-LLM,D,1
10,8,gemini-LLM,D,1,deepseek-LLM,D,1
10,9,gemini-LLM,D,1,deepseek-LLM,D,1
10,10,gemini-LLM,D,1,deepseek-LLM,D,1
10,11,gemini-LLM,D,1,deepseek-LLM,D,1
10,12,gemini-LLM,D,1,deepseek-LLM,D,1
10,13,gemini-LLM,D,1,deepseek-LLM,D,1
10,14,gemini-LLM,D,1,deepseek-LLM,D,1
10,15,gemini-LLM,D,1,deepseek-LLM,D,1
10,16,gemini-LLM,D,1,deepseek-LLM,D,1
